,rooms,renovation,materials,facilities,prices,negotiations,floors,total_floors,city,district,street,living_squares,home_area(acres²)
2437,3,Euro renovation,Brick,0,90000.0,1,1,5,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Kushchinor,70.0,70.0
2438,1,Euro renovation,Brick,1,49750.0,1,4,4,Tashkent city,Yakkasarai district,Street Shota Rustaveli,30.0,30.0
2439,2,Euro renovation,Brick,1,60499.0,1,1,5,Tashkent city,Orthodpinsky district,26th quarter,50.0,50.0
2440,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Sergeli district,Makhalinsky gathering of citizens Halkobod,78.0,78.0
2441,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yashnobodsky district,residential complex Shanghai resident,73.0,73.0
2442,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Bogishamol street,56.0,56.0
2443,3,Rough finish,Monolythic,1,103499.94,0,7,11,Tashkent city,Yunusabad district,Hamal Street,83.88,83.88
2444,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Chilanzar district,2nd quarter,50.0,50.0
2445,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Mirabad district,Street Nukus,128.0,128.0
2446,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,5th passage Nizbek Yuli,100.0,100.0
2447,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Massive Kashgar,63.0,63.0
2448,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens of Qatartal,50.0,50.0
2449,5,Euro renovation,Brick,1,165000.0,1,5,6,Tashkent city,Orthodpinsky district,Makhalinsky gathering citizens,150.0,150.0
2450,2,Rough finish,Monolythic,0,89852.95,0,8,11,Tashkent city,Mirabad district,Hamal Street,72.82,72.82
2451,1,Medium,Panel,0,42700.0,0,3,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Birlik,33.0,33.0
2452,2,Euro renovation,Panel,0,65200.0,0,3,4,Tashkent city,Orthodpinsky district,15th quarter,50.0,50.0
2453,2,Requires repairs,Brick,0,59999.0,0,2,4,Tashkent city,Chilanzar district,4th quarter,50.0,50.0
2454,1,Requires repairs,Other,0,82000.0,0,1,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Bogishamol,43.0,43.0
2455,4,Requires repairs,Brick,0,145000.0,1,1,4,Tashkent city,Yunusabad district,11th quarter,100.0,100.0
2456,1,Rough finish,Monolythic,1,42705.45,0,3,11,Tashkent city,Mirabad district,Hamal Street,34.61,34.61
2457,1,Author's design,Brick,1,75000.0,1,8,9,Tashkent city,Mirzo-Ulugbek district,Saram Street,37.0,37.0
2458,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yashnobodsky district,Hamal Street,74.0,74.0
2459,2,Medium,Brick,1,46000.0,1,7,9,Tashkent city,Yangikhayat district,Street Kipchak,43.0,43.0
2460,2,Medium,Panel,1,53950.0,1,2,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens Kitik Hirmantep,48.0,48.0
2461,2,Medium,Panel,1,56950.0,1,1,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens Kitik Hirmantep,50.0,50.0
2462,1,Rough finish,Monolythic,1,49837.42,0,10,11,Tashkent city,Mirabad district,Hamal Street,40.39,40.39
2463,1,Euro renovation,Brick,1,49750.0,1,4,4,Tashkent city,Yakkasarai district,Street Shota Rustaveli,30.0,30.0
2464,2,Euro renovation,Brick,1,60499.0,1,1,5,Tashkent city,Orthodpinsky district,26th quarter,50.0,50.0
2465,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Sergeli district,Makhalinsky gathering of citizens Halkobod,78.0,78.0
2466,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yunusabad district,residential complex Shanghai resident,73.0,73.0
2467,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Bogishamol street,56.0,56.0
2468,2,Rough finish,Monolythic,1,75243.52,0,8,11,Tashkent city,Mirabad district,Hamal Street,60.98,60.98
2469,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Chilanzar district,2nd quarter,50.0,50.0
2470,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Mirabad district,Street Nukus,128.0,128.0
2471,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,Hamal Street,100.0,100.0
2472,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Massive Kashgar,63.0,63.0
2473,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens of Qatartal,50.0,50.0
2474,2,Euro renovation,Monolythic,1,72000.0,0,15,16,Tashkent city,Mirzo-Ulugbek district,Avihon street,76.6,76.6
2475,2,Euro renovation,Monolythic,1,72000.0,0,15,16,Tashkent city,Mirzo-Ulugbek district,Avihon street,76.6,76.6
2476,1,Medium,Panel,0,42700.0,0,3,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Birlik,33.0,33.0
2477,2,Euro renovation,Panel,0,65200.0,0,3,4,Tashkent city,Yunusabad district,15th quarter,50.0,50.0
2478,2,Requires repairs,Brick,0,59999.0,0,2,4,Tashkent city,Chilanzar district,4th quarter,50.0,50.0
2479,1,Requires repairs,Other,0,82000.0,0,1,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Bogishamol,43.0,43.0
2480,4,Requires repairs,Brick,0,145000.0,1,1,4,Tashkent city,Yunusabad district,11th quarter,100.0,100.0
2481,3,Euro renovation,Brick,0,90000.0,1,1,5,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Kushchinor,70.0,70.0
2482,1,Author's design,Brick,1,75000.0,1,8,9,Tashkent city,Yunusabad district,Saram Street,37.0,37.0
2483,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yashnobodsky district,residential complex Parkent Village,74.0,74.0
2484,2,Medium,Brick,1,46000.0,1,7,9,Tashkent city,Yunusabad district,Street Kipchak,43.0,43.0
2485,2,Medium,Panel,1,53950.0,1,2,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens Kitik Hirmantep,48.0,48.0
2486,2,Medium,Panel,1,56950.0,1,1,4,Tashkent city,Chilanzar district,Hamal Street,50.0,50.0
2487,3,Rough finish,Monolythic,1,103499.94,0,7,11,Tashkent city,Mirabad district,Hamal Street,83.88,83.88
2488,1,Euro renovation,Brick,1,49750.0,1,4,4,Tashkent city,Yakkasarai district,Hamal Street,30.0,30.0
2489,2,Euro renovation,Brick,1,60499.0,1,1,5,Tashkent city,Orthodpinsky district,26th quarter,50.0,50.0
2490,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Sergeli district,Hamal Street,78.0,78.0
2491,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yashnobodsky district,Hamal Street,73.0,73.0
2492,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Bogishamol street,56.0,56.0
2493,3,Author's design,Panel,1,185000.0,1,8,9,Tashkent city,Mirabad district,Aybek Street,130.0,130.0
2494,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Chilanzar district,2nd quarter,50.0,50.0
2495,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Yunusabad district,Hamal Street,128.0,128.0
2496,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,5th passage Nizbek Yuli,100.0,100.0
2497,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Massive Kashgar,63.0,63.0
2498,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens of Qatartal,50.0,50.0
2499,1,Rough finish,Monolythic,0,45888.92,0,4,11,Tashkent city,Mirabad district,Hamal Street,37.19,37.19
2500,2,Rough finish,Monolythic,1,65545.02,0,10,11,Tashkent city,Yunusabad district,Hamal Street,53.12,53.12
2501,1,Medium,Panel,0,42700.0,0,3,4,Tashkent city,Orthodpinsky district,Makhalinsky gathering of citizens Birlik,33.0,33.0
2502,2,Euro renovation,Panel,0,65200.0,0,3,4,Tashkent city,Yunusabad district,15th quarter,50.0,50.0
2503,2,Requires repairs,Brick,0,59999.0,0,2,4,Tashkent city,Chilanzar district,4th quarter,50.0,50.0
2504,1,Requires repairs,Other,0,82000.0,0,1,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Bogishamol,43.0,43.0
2505,4,Requires repairs,Brick,0,145000.0,1,1,4,Tashkent city,Yunusabad district,11th quarter,100.0,100.0
2506,1,Rough finish,Monolythic,1,42705.45,0,3,11,Tashkent city,Yunusabad district,Hamal Street,34.61,34.61
2507,1,Author's design,Brick,1,75000.0,1,8,9,Tashkent city,Mirzo-Ulugbek district,Saram Street,37.0,37.0
2508,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yashnobodsky district,residential complex Parkent Village,74.0,74.0
2509,2,Medium,Brick,1,46000.0,1,7,9,Tashkent city,Yunusabad district,Street Kipchak,43.0,43.0
2510,2,Medium,Panel,1,53950.0,1,2,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens Kitik Hirmantep,48.0,48.0
2511,2,Medium,Panel,1,56950.0,1,1,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens Kitik Hirmantep,50.0,50.0
2512,5,Euro renovation,Brick,1,165000.0,1,5,6,Tashkent city,Orthodpinsky district,Makhalinsky gathering citizens,150.0,150.0
2513,1,Euro renovation,Brick,1,49750.0,1,4,4,Tashkent city,Yakkasarai district,Hamal Street,30.0,30.0
2514,2,Euro renovation,Brick,1,60499.0,1,1,5,Tashkent city,Orthodpinsky district,26th quarter,50.0,50.0
2515,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Sergeli district,Makhalinsky gathering of citizens Halkobod,78.0,78.0
2516,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yunusabad district,Hamal Street,73.0,73.0
2517,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Bogishamol street,56.0,56.0
2518,3,Euro renovation,Brick,0,90000.0,1,1,5,Tashkent city,Yunusabad district,Hamal Street,70.0,70.0
2519,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Yunusabad district,Hamal Street,50.0,50.0
2520,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Mirabad district,Street Nukus,128.0,128.0
2521,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,Hamal Street,100.0,100.0
2522,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Massive Kashgar,63.0,63.0
2523,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Chilanzar district,Hamal Street,50.0,50.0
2524,2,Rough finish,Monolythic,0,89852.95,0,8,11,Tashkent city,Yunusabad district,Hamal Street,72.82,72.82
2525,3,Author's design,Panel,1,185000.0,1,8,9,Tashkent city,Mirabad district,Hamal Street,130.0,130.0
2526,1,Medium,Panel,0,42700.0,0,3,4,Tashkent city,Orthodpinsky district,Hamal Street,33.0,33.0
2527,2,Euro renovation,Panel,0,65200.0,0,3,4,Tashkent city,Orthodpinsky district,15th quarter,50.0,50.0
2528,2,Requires repairs,Brick,0,59999.0,0,2,4,Tashkent city,Chilanzar district,Hamal Street,50.0,50.0
2529,1,Requires repairs,Other,0,82000.0,0,1,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Bogishamol,43.0,43.0
2530,4,Requires repairs,Brick,0,145000.0,1,1,4,Tashkent city,Yunusabad district,11th quarter,100.0,100.0
2531,1,Rough finish,Monolythic,1,42705.45,0,3,11,Tashkent city,Yunusabad district,Hamal Street,34.61,34.61
2532,1,Author's design,Brick,1,75000.0,1,8,9,Tashkent city,Mirzo-Ulugbek district,Saram Street,37.0,37.0
2533,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yunusabad district,residential complex Parkent Village,74.0,74.0
2534,2,Medium,Brick,1,46000.0,1,7,9,Tashkent city,Yangikhayat district,Street Kipchak,43.0,43.0
2535,2,Medium,Panel,1,53950.0,1,2,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens Kitik Hirmantep,48.0,48.0
2536,2,Medium,Panel,1,56950.0,1,1,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens Kitik Hirmantep,50.0,50.0
2537,2,Rough finish,Monolythic,1,65545.02,0,10,11,Tashkent city,Mirabad district,Hamal Street,53.12,53.12
2538,1,Euro renovation,Brick,1,49750.0,1,4,4,Tashkent city,Yakkasarai district,Street Shota Rustaveli,30.0,30.0
2539,2,Euro renovation,Brick,1,60499.0,1,1,5,Tashkent city,Orthodpinsky district,26th quarter,50.0,50.0
2540,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Sergeli district,Hamal Street,78.0,78.0
2541,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yunusabad district,residential complex Shanghai resident,73.0,73.0
2542,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Bogishamol street,56.0,56.0
2543,5,Euro renovation,Brick,1,165000.0,1,5,6,Tashkent city,Orthodpinsky district,Makhalinsky gathering citizens,150.0,150.0
2544,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Chilanzar district,Hamal Street,50.0,50.0
2545,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Mirabad district,Street Nukus,128.0,128.0
2546,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,5th passage Nizbek Yuli,100.0,100.0
2547,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Massive Kashgar,63.0,63.0
2548,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens of Qatartal,50.0,50.0
2549,3,Euro renovation,Brick,0,90000.0,1,1,5,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Kushchinor,70.0,70.0
2550,2,Rough finish,Monolythic,0,89852.95,0,8,11,Tashkent city,Yunusabad district,Hamal Street,72.82,72.82
2551,1,Medium,Panel,0,42700.0,0,3,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Birlik,33.0,33.0
2552,2,Euro renovation,Panel,0,65200.0,0,3,4,Tashkent city,Orthodpinsky district,15th quarter,50.0,50.0
2553,2,Requires repairs,Brick,0,59999.0,0,2,4,Tashkent city,Yunusabad district,4th quarter,50.0,50.0
2554,1,Requires repairs,Other,0,82000.0,0,1,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Bogishamol,43.0,43.0
2555,4,Requires repairs,Brick,0,145000.0,1,1,4,Tashkent city,Yunusabad district,11th quarter,100.0,100.0
2556,5,Euro renovation,Brick,1,165000.0,1,5,6,Tashkent city,Orthodpinsky district,Makhalinsky gathering citizens,150.0,150.0
2557,1,Author's design,Brick,1,75000.0,1,8,9,Tashkent city,Yunusabad district,Saram Street,37.0,37.0
2558,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yunusabad district,Hamal Street,74.0,74.0
2559,2,Medium,Brick,1,46000.0,1,7,9,Tashkent city,Yunusabad district,Street Kipchak,43.0,43.0
2560,2,Medium,Panel,1,53950.0,1,2,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens Kitik Hirmantep,48.0,48.0
2561,2,Medium,Panel,1,56950.0,1,1,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Kitik Hirmantep,50.0,50.0
2562,2,Rough finish,Monolythic,1,75243.52,0,8,11,Tashkent city,Mirabad district,Hamal Street,60.98,60.98
2563,1,Euro renovation,Brick,1,49750.0,1,4,4,Tashkent city,Yakkasarai district,Street Shota Rustaveli,30.0,30.0
2564,2,Euro renovation,Brick,1,60499.0,1,1,5,Tashkent city,Orthodpinsky district,26th quarter,50.0,50.0
2565,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Sergeli district,Hamal Street,78.0,78.0
2566,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yashnobodsky district,residential complex Shanghai resident,73.0,73.0
2567,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Hamal Street,56.0,56.0
2568,3,Rough finish,Monolythic,1,103499.94,0,7,11,Tashkent city,Yunusabad district,Hamal Street,83.88,83.88
2569,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Yunusabad district,2nd quarter,50.0,50.0
2570,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Mirabad district,Street Nukus,128.0,128.0
2571,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,5th passage Nizbek Yuli,100.0,100.0
2572,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Massive Kashgar,63.0,63.0
2573,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Yunusabad district,Hamal Street,50.0,50.0
2574,2,Euro renovation,Monolythic,1,72000.0,0,15,16,Tashkent city,Mirzo-Ulugbek district,Avihon street,76.6,76.6
2575,3,Author's design,Panel,1,185000.0,1,8,9,Tashkent city,Yunusabad district,Aybek Street,130.0,130.0
2576,1,Medium,Panel,0,42700.0,0,3,4,Tashkent city,Orthodpinsky district,Makhalinsky gathering of citizens Birlik,33.0,33.0
2577,2,Euro renovation,Panel,0,65200.0,0,3,4,Tashkent city,Yunusabad district,Hamal Street,50.0,50.0
2578,2,Requires repairs,Brick,0,59999.0,0,2,4,Tashkent city,Chilanzar district,4th quarter,50.0,50.0
2579,1,Requires repairs,Other,0,82000.0,0,1,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Bogishamol,43.0,43.0
2580,4,Requires repairs,Brick,0,145000.0,1,1,4,Tashkent city,Yunusabad district,11th quarter,100.0,100.0
2581,1,Rough finish,Monolythic,0,45888.92,0,4,11,Tashkent city,Mirabad district,Hamal Street,37.19,37.19
2582,1,Author's design,Brick,1,75000.0,1,8,9,Tashkent city,Mirzo-Ulugbek district,Saram Street,37.0,37.0
2583,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yunusabad district,Hamal Street,74.0,74.0
2584,2,Medium,Brick,1,46000.0,1,7,9,Tashkent city,Yangikhayat district,Street Kipchak,43.0,43.0
2585,2,Medium,Panel,1,53950.0,1,2,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Kitik Hirmantep,48.0,48.0
2586,2,Medium,Panel,1,56950.0,1,1,4,Tashkent city,Yunusabad district,Hamal Street,50.0,50.0
2587,3,Euro renovation,Brick,0,90000.0,1,1,5,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Kushchinor,70.0,70.0
2588,1,Euro renovation,Brick,1,49750.0,1,4,4,Tashkent city,Yakkasarai district,Hamal Street,30.0,30.0
2589,2,Euro renovation,Brick,1,60499.0,1,1,5,Tashkent city,Yunusabad district,26th quarter,50.0,50.0
2590,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Sergeli district,Hamal Street,78.0,78.0
2591,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yunusabad district,Hamal Street,73.0,73.0
2592,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Bogishamol street,56.0,56.0
2593,2,Euro renovation,Monolythic,1,72000.0,0,15,16,Tashkent city,Mirzo-Ulugbek district,Hamal Street,76.6,76.6
2594,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Chilanzar district,2nd quarter,50.0,50.0
2595,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Mirabad district,Hamal Street,128.0,128.0
2596,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,5th passage Nizbek Yuli,100.0,100.0
2597,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Massive Kashgar,63.0,63.0
2598,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens of Qatartal,50.0,50.0
2599,1,Rough finish,Monolythic,1,42705.45,0,3,11,Tashkent city,Mirabad district,Hamal Street,34.61,34.61
2600,2,Rough finish,Monolythic,0,89852.95,0,8,11,Tashkent city,Yunusabad district,Hamal Street,72.82,72.82
2601,1,Medium,Panel,0,42700.0,0,3,4,Tashkent city,Orthodpinsky district,Makhalinsky gathering of citizens Birlik,33.0,33.0
2602,2,Euro renovation,Panel,0,65200.0,0,3,4,Tashkent city,Yunusabad district,Hamal Street,50.0,50.0
2603,2,Requires repairs,Brick,0,59999.0,0,2,4,Tashkent city,Chilanzar district,Hamal Street,50.0,50.0
2604,1,Requires repairs,Other,0,82000.0,0,1,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Bogishamol,43.0,43.0
2605,4,Requires repairs,Brick,0,145000.0,1,1,4,Tashkent city,Yunusabad district,Hamal Street,100.0,100.0
2606,2,Rough finish,Monolythic,1,65545.02,0,10,11,Tashkent city,Yunusabad district,Hamal Street,53.12,53.12
2607,1,Author's design,Brick,1,75000.0,1,8,9,Tashkent city,Mirzo-Ulugbek district,Hamal Street,37.0,37.0
2608,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yashnobodsky district,residential complex Parkent Village,74.0,74.0
2609,2,Medium,Brick,1,46000.0,1,7,9,Tashkent city,Yangikhayat district,Hamal Street,43.0,43.0
2610,2,Medium,Panel,1,53950.0,1,2,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens Kitik Hirmantep,48.0,48.0
2611,2,Medium,Panel,1,56950.0,1,1,4,Tashkent city,Chilanzar district,Hamal Street,50.0,50.0
2612,3,Euro renovation,Brick,0,90000.0,1,1,5,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Kushchinor,70.0,70.0
2613,1,Euro renovation,Brick,1,49750.0,1,4,4,Tashkent city,Yakkasarai district,Street Shota Rustaveli,30.0,30.0
2614,2,Euro renovation,Brick,1,60499.0,1,1,5,Tashkent city,Yunusabad district,26th quarter,50.0,50.0
2615,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Sergeli district,Hamal Street,78.0,78.0
2616,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yunusabad district,Hamal Street,73.0,73.0
2617,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Bogishamol street,56.0,56.0
